CMC_id,CMC_rank,name,ticker,web_primary,web_secondary,source_code,check_source,notes,repo,forge,stars,forks,auth_tot,authors,commits,comments,PR_open,days_inactive,avg_resp_time,med_resp_time,avg_longevity_days,language:,created_since:,updated_since:,contributor_count:,org_count:,commit_frequency:,recent_releases_count:,updated_issues_count:,closed_issues_count:,comment_frequency:,dependents_count:,criticality_score:,alexa_rank,geo_rmse,geo_mae
2083,102,Bitcoin Gold,BTG,https://bitcoingold.org/,,https://github.com/BTCGPU/BTCGPU,y,,BTCGPU/BTCGPU,github,768,896,508,3,0,3,1,5.847,2.33,0.56,84.89,C++,153,12,733,4,0,1,3,0,3.3,16,0.45061,359530,0.391630143,0.247467382
2634,103,XDC Network,XDC,https://www.xdc.org/,https://www.xinfin.org/,https://github.com/xinfinorg/XinFin-Node,y,,xinfinorg/XinFin-Node,github,1,0,0,0,0,0,0,549.21,0,0,0,Shell,49,0,10,3,0.2,1,1,0,0,0,0.25049,2085158,0.416842126,0.266759817
8104,104,1inch Network,1INCH,https://1inch.io/,,https://github.com/1inch/1inchProtocol,y,,1inch/1inchProtocol,github,178,83,35,1,0,0.33,0,1.043,0.1,0.1,39.73,Solidity,28,11,11,2,0,0,9,0,0,0,0.1601,8993,0.391630143,0.247467382
5690,105,Render Token,RNDR,https://rendertoken.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,78100,,
4705,106,PAX Gold,PAXG,https://www.paxos.com/paxgold/,,https://github.com/paxosglobal/paxos-gold-contract,y,,paxosglobal/paxos-gold-contract,github,21,27,7,1,0,0.33,2,2.393,28.44,28.44,413.8,JavaScript,31,14,4,0,0,0,3,1,0.3,0,0.08854,54794,0.334226723,0.205800715
7455,107,Audius,AUDIO,https://audius.co/,,https://github.com/AudiusProject/audius-protocol,y,,AudiusProject/audius-protocol,github,424,97,56,20.67,1309.33,429,165.33,0.222,4.3,0.59,271.38,JavaScript,32,0,25,1,22.4,42,656,586,0.5,6,0.46323,25028,0.256610835,0.150214529
1727,108,Bancor,BNT,https://bancor.network/,,https://github.com/bancorprotocol/contracts-solidity,y,,bancorprotocol/contracts-solidity,github,199,128,15,3.67,46,18.67,3.67,0.462,10.96,0.86,220.36,JavaScript,62,2,24,3,4.4,17,22,19,0.6,403,0.48182,41211,0.312109166,0.185800715
5777,109,renBTC,RENBTC,https://renproject.io/,,https://github.com/renproject/ren-js,y,,renproject/ren-js,github,126,42,19,3,21,1.33,1.33,2.042,7.51,4.05,213.41,TypeScript,34,0,9,1,5.6,21,6,5,0.7,22,0.37669,92890,0.431181149,0.282450221
3783,110,Ankr,ANKR,https://www.ankr.com/,,https://github.com/Ankr-network/dccn-common,n,needs updating,Ankr-network/dccn-common,github,24,13,19,0,0,0,0,2.562,0.03,0.03,334.37,Go,40,6,24,5,0.2,0,0,0,0,45,0.29195,50708,,
1659,111,Gnosis,GNO,https://gnosis.io/,,https://github.com/gnosis/safe-contracts,y,,gnosis/safe-contracts,github,729,509,116,7.33,7,5.67,4.67,1.033,12.14,0.87,252.48,TypeScript,56,3,14,4,0.5,2,22,7,0.5,81,0.3777,86315,0.330714043,0.20154048
2577,112,Ravencoin,RVN,https://ravencoin.org/,https://getravencoin.org/,https://github.com/RavenProject/Ravencoin,y,,RavenProject/Ravencoin,github,1101,1409,401,11.67,13.5,30.33,9,0.827,32.2,4.57,207.16,C,153,10,664,3,1.1,2,57,35,0.6,88,0.49186,92730,0.407420048,0.26416779
2099,113,ICON,ICX,https://iconrepublic.org/,,https://github.com/icon-project/goloop,y,,icon-project/goloop,github,46,28,28,5.67,156,5.33,7,3.985,8.58,0.75,227.14,Go,42,0,19,1,21.6,26,17,14,1.8,7,0.44059,383039,0.423619438,0.273706896
4846,114,Kava,KAVA,https://www.kava.io/,https://app.kava.io/,https://github.com/Kava-Labs/kava,y,,Kava-Labs/kava,github,364,649,185,12,183.33,47.67,28.67,0.751,5.96,2.97,125.64,Go,57,1,36,4,3.5,25,96,84,0.2,42,0.48254,50394,0.237971309,0.15455789
2586,115,Synthetix,SNX,https://www.synthetix.io/,,https://github.com/Synthetixio/synthetix,y,,Synthetixio/synthetix,github,777,572,141,12.67,277,123,29,0.475,9.04,0.94,215.84,JavaScript,63,0,47,3,7.4,23,95,85,1,1937,0.59737,64685,0.373194204,0.241430553
3640,116,Livepeer,LPT,https://livepeer.org/,,https://github.com/livepeer/go-livepeer,y,,livepeer/go-livepeer,github,503,232,145,22.33,165,177.33,27.67,0.07,20.08,6.8,246.27,Go,58,0,41,4,8.3,14,422,277,0.9,44,0.54467,102417,0.279092309,0.175089025
9444,117,Kyber Network Crystal v2,KNC,https://kyber.network/,,https://github.com/KyberNetwork/KyberSwap,y,,KyberNetwork/KyberSwap,github,246,177,36,1,0,0.67,3,0.362,15.03,15.03,276.7,HTML,57,12,22,5,0,7,9,2,0.2,132,0.36724,165013,0.334226723,0.205800715
7501,118,WOO Network,WOO,https://woo.org,https://woo.network/token,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,53293,,
2300,119,WAX,WAXP,https://wax.io/,,https://github.com/worldwide-asset-exchange/wax-blockchain,y,,worldwide-asset-exchange/wax-blockchain,github,113,55,36,2.67,88.5,1.33,2,5.684,2.83,0.22,152,C++,60,1,273,3,3.6,3,10,9,0.5,4,0.43618,3556,0.341451529,0.204848493
6836,120,Moonbeam,GLMR,https://moonbeam.network/,https://moonbeam.foundation/,https://github.com/PureStake/moonbeam,y,,PureStake/moonbeam,github,620,197,151,28.67,391,252.67,67,0.011,8.18,0.96,141.71,TypeScript,25,0,26,4,14,58,286,237,1,86,0.54124,14380,0.216877156,0.147866645
2469,121,Zilliqa,ZIL,https://www.zilliqa.com/,,https://github.com/Zilliqa/Zilliqa,y,,Zilliqa/Zilliqa,github,1193,613,191,8.33,118,21,10,0.132,6.51,0.86,267.46,C++,52,1,61,6,2.8,27,46,38,0.5,1515,0.57185,46382,0.416841424,0.267450563
1698,122,Horizen,ZEN,https://www.horizen.io/,https://academy.horizen.io/,https://github.com/HorizenOfficial/zen,y,,HorizenOfficial/zen,github,131,63,56,7,21.33,18,3,0.112,15.51,0.82,157.05,C++,153,0,490,5,11.7,14,21,13,0.5,21,0.58055,119671,0.283055821,0.179628186
8075,123,Rally,RLY,https://vaults.rally.io/vaults,https://rally.io/,https://github.com/starcard-org/yield-delegation,y,,starcard-org/yield-delegation,github,12,3,7,1,0,0.33,1,42.486,38.75,28.61,78.67,JavaScript,19,17,5,1,0,1,3,1,0.3,0,0.12395,42162,0.391630143,0.247467382
1817,124,Voyager Token,VGX,https://www.investvoyager.com/,https://www.ethos.io/,private,y,formerly ETHOS,,,,,,,,,,,,,,,,,,,,,,,,,,45271,,
10603,125,Immutable X,IMX,https://www.immutable.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,5727,,
5617,126,UMA,UMA,https://umaproject.org/,,https://github.com/UMAprotocol/protocol,y,,UMAprotocol/protocol,github,298,271,76,11.67,236.67,330,57.33,0.461,2.75,0.88,183,JavaScript,45,0,41,2,18.3,1,142,136,0.5,6,0.4342,256251,0.306740048,0.180431311
4269,127,GateToken,GT,https://gatechain.io/,,https://github.com/gatechain/node-binary,y,,gatechain/node-binary,github,5,1,11,1,1,0,0,24.326,0.13,0.13,105.33,Shell,22,1,4,0,0.3,0,0,0,0,3,0.1337,420750,0.41698703,0.267971396
4747,128,Velas,VLX,https://velas.com,,https://github.com/velas/velas-chain,y,,velas/velas-chain,github,39,25,25,5.33,33.67,5,6.67,0.51,13.33,2.82,131.87,Rust,50,0,140,3,13.1,28,35,19,0,0,0.4505,26048,0.241347142,0.13989411
18069,129,Green Metaverse Token,GMT,https://www.stepn.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,33433,,
1042,130,Siacoin,SC,https://sia.tech/,,https://gitlab.com/NebulousLabs/Sia,y,,NebulousLabs/Sia,gitlab,,,,,,,,,,,,,,,,,,,,,,,,94382,0.337651911,0.218518693
1455,131,Golem,GLM,https://golem.network/,,https://github.com/golemfactory/yagna,y,,golemfactory/yagna,github,230,31,87,14.67,83.33,45.33,16.33,0.806,17.08,4,265.55,Rust,39,0,32,2,10.1,52,172,106,0.5,120,0.51185,142688,0.323650209,0.197862586
4566,132,DigitalBits,XDB,http://www.digitalbits.io/,,https://github.com/xdbfoundation/DigitalBits,y,,xdbfoundation/DigitalBits,github,5,2,8,1.67,13,1.33,2.33,0.951,4.19,1.2,164.14,C++,16,1,9,1,1.8,76,8,5,0.1,3,0.28292,622068,0.362159063,0.220006726
1896,133,0x,ZRX,https://0x.org/,,https://github.com/0xProject/0x-monorepo,y,,0xProject/0x-monorepo,github,1072,947,281,0,0,0,0,4.25,2.27,2.27,198.7,TypeScript,59,11,96,7,0,750,1,1,0,1935,0.47199,90571,0.285478504,0.190434066
2405,134,IOST,IOST,http://iost.io/,,https://github.com/iost-official/go-iost,y,,iost-official/go-iost,github,431,164,84,2,0,0.67,0,3.953,8.26,0.08,231.77,Go,49,0,52,4,1.4,5,7,6,0.1,235,0.46131,613357,0.414450028,0.26690302
2566,135,Ontology,ONT,https://ont.io/,,https://github.com/ontio/ontology,y,,ontio/ontology,github,1103,923,157,2.67,2.67,0.33,3.33,1.105,8.28,0.6,209.22,Go,65,0,72,2,1.4,11,27,26,0.4,81,0.47353,246668,0.41698703,0.267971396
9816,136,APENFT,NFT,http://apenft.org/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,136665,,
2499,137,SwissBorg,CHSB,https://swissborg.com/,,https://github.com/SwissBorg,n,needs updating token on Ethereum,SwissBorg,github,0,0,0,0,0,0,0,19077.458,0,0,0,,,,,,,,,,,,,92497,,
5691,138,SKALE Network,SKL,https://skale.network/,,https://github.com/skalenetwork/skale-consensus,y,,skalenetwork/skale-consensus,github,59,30,15,4.67,147.67,5.33,11.67,0.91,13.44,0.98,623.8,C++,36,0,7,1,7.8,9,67,62,0.2,10,0.36665,226717,0.376643402,0.228005989
1772,139,Storj,STORJ,https://storj.io/,,https://github.com/storj/storj,y,,storj/storj,github,2402,686,356,35.67,123.33,95,14.67,0.335,9.63,2.06,287.71,Go,48,0,93,3,21.5,33,354,157,0.8,362,0.60699,41336,0.257721025,0.159232088
8642,140,Fei USD,FEI,https://fei.money/,,https://github.com/fei-protocol/fei-protocol-core,y,,fei-protocol/fei-protocol-core,github,158,78,21,6.67,586.67,309.33,70.33,0.267,4.02,0.84,122.91,TypeScript,17,0,23,3,44.1,3,216,197,0.6,70,0.48637,145863,0.328068608,0.207281086
6758,141,SushiSwap,SUSHI,https://sushi.com/,,https://github.com/sushiswap/sushiswap,y,,sushiswap/sushiswap,github,1495,1749,112,3.33,0,1,1,0.644,15.3,3.91,69.81,Solidity,19,1,27,6,1.8,0,9,0,0.3,1323,0.41747,3863,0.289257935,0.182201895
2135,142,Revain,REV,https://revain.org/,https://company.revain.org,https://github.com/Revain,n,needs updating token,Revain,github,0,0,0,0,0,0,0,19077.458,0,0,0,,,,,,,,,,,,,105644,,
11289,143,Spell Token,SPELL,https://abracadabra.money/,,https://github.com/Abracadabra-money/magic-internet-money,y,,Abracadabra-money/magic-internet-money,github,128,65,10,4.67,52.67,7,7.67,0.276,15.66,6.92,111.38,Solidity,11,0,5,1,2.2,0,27,23,0.2,3,0.24183,8939,0.305070341,0.198320641
5566,144,Keep Network,KEEP,https://keep.network,,https://github.com/keep-network/tbtc,y,,keep-network/tbtc,github,233,65,41,2.5,11.5,2.67,7,4.028,15.96,4.92,172.09,Go,38,0,21,5,3.2,6,26,13,0.5,298,0.48274,270689,0.335655655,0.20258732
3306,145,Gemini Dollar,GUSD,https://gemini.com/dollar/,,https://github.com/gemini/dollar,y,,gemini/dollar,github,67,55,0,0,0,0,0,14.132,0,0,21.33,Solidity,46,46,1,10,0,0,0,0,0,35,0.20105,2400,0.391630143,0.247467382
9436,146,Dogelon Mars,ELON,https://dogelonmars.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,124168,,
541,147,Syscoin,SYS,http://syscoin.org,,https://github.com/syscoin/syscoin,y,,syscoin/syscoin,github,156,227,127,7.33,147.67,27.67,0,2.242,9.09,0.58,416.22,C++,153,4,570,5,27.1,8,7,3,6,220,0.64074,102641,0.200915227,0.111888968
3911,148,Ocean Protocol,OCEAN,https://oceanprotocol.com/,,https://github.com/oceanprotocol/market,y,,oceanprotocol/market,github,125,142,71,16,237,228.33,26.67,0.362,17.48,5.12,173.83,TypeScript,23,0,21,4,11.6,2,334,258,2.1,43,0.49946,122181,0.283707158,0.176230823
2394,149,Telcoin,TEL,https://www.telco.in/,,https://github.com/telcoin/plaid,y,,telcoin/plaid,github,14,9,4,0,0,0,0,8.383,1.94,0.88,167,Rust,17,0,2,1,0.4,5,1,0,0,0,0.17776,362472,0.396623641,0.251403525
5488,150,JUST,JST,https://just.network/#/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,188177,,
5370,151,Hive,HIVE,https://hive.io/,,https://github.com/openhive-network/hive,y,,openhive-network/hive,github,282,133,34,1,371.67,0,0,0.575,73.4,73.4,189.8,C++,73,4,99,4,4.1,1,0,0,0,0,0.3124,76694,0.272262666,0.177450018
2496,152,Polymath,POLY,https://www.polymath.network/,,https://github.com/PolymathNetwork/polymath-core,y,,PolymathNetwork/polymath-core,github,386,310,65,1.5,0,0,1.5,6.968,0,0,241.78,JavaScript,49,5,36,4,0,5,5,2,0.4,61,0.37095,261331,0.334226723,0.205800715
8719,153,Illuvium,ILV,https://illuvium.io/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,11951,,
2539,154,Ren,REN,https://renproject.io/,,https://github.com/renproject/ren-js,y,,renproject/ren-js,github,126,42,19,3,21,1.33,1.33,2.042,7.51,4.05,213.41,TypeScript,34,0,9,1,5.6,21,6,5,0.7,22,0.37669,92890,0.431181149,0.282450221
4948,155,Nervos Network,CKB,http://nervos.org/,,https://github.com/nervosnetwork/ckb,y,,nervosnetwork/ckb,github,1052,390,105,11,115,165,33,0.395,6.73,1.24,294.79,Rust,51,0,39,3,15.8,22,116,108,3.2,454,0.60678,117078,0.362114551,0.228090444
3029,156,Flux,FLUX,https://runonflux.io/,https://zelcore.io/,https://github.com/RunOnFlux/flux,y,,RunOnFlux/flux,github,84,60,52,13.33,125,32.33,31,0.505,2.68,0.21,60.29,JavaScript,32,0,47,3,18.5,51,99,95,0.6,12,0.4994,26896,0.367241686,0.245075773
4189,157,Ultra,UOS,https://ultra.io/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,92503,,
11156,158,dYdX,DYDX,https://dydx.community,,https://github.com/dydxfoundation/governance-contracts,y,,dydxfoundation/governance-contracts,github,26,5,8,3.5,29.5,16.67,5.5,5.078,1.97,0.75,61.6,Solidity,8,2,5,0,1.8,0,10,8,0.1,0,0.12976,123711,0.342727031,0.20280145
6187,159,Serum,SRM,https://projectserum.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,41354,,
109,160,DigiByte,DGB,https://digibyte.org/,https://dgbwiki.com/,https://github.com/DigiByte-Core/digibyte,y,,DigiByte-Core/digibyte,github,81,59,34,5.33,6,14,2.33,11.677,5.59,3.64,248.55,C++,153,8,744,3,1.3,1,10,5,2,0,0.41656,189663,0.368575061,0.230297502
5964,161,Trust Wallet Token,TWT,https://trustwallet.com/,,https://github.com/trustwallet/wallet-core,y,,trustwallet/wallet-core,github,1277,1103,499,52,91.33,158.67,17.67,0.105,8.77,0.86,120.87,C++,38,0,88,5,3.1,39,168,158,1.4,6,0.52711,5257,0.378250062,0.241816489
13855,162,Ethereum Name Service,ENS,https://ens.domains/,,https://github.com/ensdomains/ens,y,,ensdomains/ens,github,506,361,62,5,0,0.33,1,0.642,0.64,0.53,218.66,JavaScript,72,14,41,7,0,1,4,1,0.2,592,0.3946,4928,0.391630143,0.247467382
2856,163,CEEK VR,CEEK,https://www.ceek.io/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,171836,,
14806,164,ConstitutionDAO,PEOPLE,https://www.constitutiondao.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,157617,,
6950,165,Perpetual Protocol,PERP,https://perp.com,https://app.perp.com/,https://github.com/perpetual-protocol/perpetual-protocol,y,,perpetual-protocol/perpetual-protocol,github,96,55,17,1.33,1,0.33,1,0.472,3.13,0.05,86.09,TypeScript,17,2,13,2,4.7,0,3,2,0.7,0,0.24007,137794,0.414557487,0.26630473
4761,166,NuCypher,NU,https://nucypher.com,,https://github.com/nucypher/nucypher,y,,nucypher/nucypher,github,576,428,142,8.67,90,81.33,12.67,0.303,30.82,8.14,240.8,Python,56,0,44,3,17,1,135,119,0.8,99,0.50845,405358,0.343367028,0.206733971
1567,167,Nano,XNO,http://nano.org/en,,https://github.com/nanocurrency/nano-node,y,,nanocurrency/nano-node,github,1225,572,222,17,58.67,86.33,30.67,0.595,9.11,0.99,210.63,C++,96,0,82,2,8.3,3,167,98,0.9,230,0.54286,88698,0.282890558,0.173671832
7461,168,PlayDapp,PLA,https://playdapp.io,,https://github.com/playdapp/PLA,y,,playdapp/PLA,github,0,0,2,1,0,0,2,41.083,28.49,28.49,573,JavaScript,23,23,1,0,0,0,3,0,0,0,0.02872,155722,0.334226723,0.205800715
11584,169,Braintrust,BTRST,https://www.braintrust.com,,https://github.com/Snowfork/BTRST-Contracts,y,,Snowfork/BTRST-Contracts,github,13,10,4,2,1,0,2.5,3.438,29.53,29.53,59.33,JavaScript,31,3,6,1,0.9,0,5,2,0.2,0,0.1774,,0.300378582,0.184967382
10688,170,Yield Guild Games,YGG,https://yieldguild.io/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,87857,,
5899,171,Casper,CSPR,https://casper.network/,,https://github.com/casper-network/casper-node,y,,casper-network/casper-node,github,212,99,55,20.67,404,420.67,51,0.547,32.03,6.81,176.4,Rust,23,0,36,1,51.8,15,513,397,1.1,103,0.52796,192986,0.249264333,0.161533391
6953,172,Frax Share,FXS,https://frax.finance/#welcome,,https://github.com/FraxFinance/frax-solidity,y,,FraxFinance/frax-solidity,github,214,104,21,3,19,0.33,7,0.92,5.79,4.49,135.44,Solidity,22,0,12,4,2.7,0,16,16,0.1,25,0.35062,62731,0.353660197,0.216705915
10903,173,Coin98,C98,https://www.coin98.com/,,https://github.com/coin98/saros-sdk,y,,coin98/saros-sdk,github,1,1,1,1,4,0,0,70.026,0,0,0,JavaScript,2,2,1,0,0.1,0,0,0,0,0,0.02077,59872,0.440843502,0.288436206
7281,174,Persistence,XPRT,https://persistence.one,,https://github.com/persistenceOne/persistenceCore,y,,persistenceOne/persistenceCore,github,17,14,14,3,13.5,3.33,3.33,0.097,15.77,1.17,163.77,Go,33,0,16,7,1.1,6,17,17,0.2,17,0.41365,121285,0.432140184,0.280838352
3814,175,Celer Network,CELR,https://www.celer.network/#,,https://github.com/celer-network/goCeler-oss,y,,celer-network/goCeler-oss,github,203,14,7,1,0,0.33,0,31.701,3.14,3.14,188.43,Go,26,9,3,0,0,8,1,0,1,0,0.13608,31595,0.391630143,0.247467382
1214,176,Lisk,LSK,https://Lisk.com/,,https://github.com/LiskHQ/lisk-core,y,,LiskHQ/lisk-core,github,144,90,63,5.33,71.5,14.67,6.5,4.9,10.62,2.99,364.7,TypeScript,41,0,22,7,3.7,12,42,32,0.3,88,0.4942,323639,0.332490702,0.204168108
4206,177,WINkLink,WIN,https://winklink.org/,,https://github.com/wink-link/winklink,y,,wink-link/winklink,github,29,17,8,1,0,0.67,1,9.048,0.38,0.38,81.25,Java,18,6,13,1,1.3,1,2,0,0,0,0.16555,254096,0.41698703,0.267971396
5117,178,Origin Protocol,OGN,https://www.originprotocol.com,https://www.story.xyz,https://github.com/OriginProtocol/origin,y,,OriginProtocol/origin,github,390,264,119,4.67,28,0.67,5.33,3.198,35.92,8.34,252.03,JavaScript,104,4,191,2,0.1,0,27,5,0.2,494,0.42983,75527,0.333059081,0.204923522
7226,179,Injective,INJ,https://injective.com,,https://github.com/InjectiveLabs/injective-ts,y,,InjectiveLabs/injective-ts,github,15,5,8,2.67,49,1,4.67,2.899,0.48,0.22,112,TypeScript,30,0,6,1,8.6,114,16,13,0.1,12,0.35717,1418754,0.327361499,0.200927735
4038,180,MovieBloc,MBL,https://www.moviebloc.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,275629,,
8290,181,SuperFarm,SUPER,https://superfarm.com/#/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,90713,,
1886,182,Dent,DENT,https://www.dentwireless.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,217353,,
3773,183,Fetch.ai,FET,https://fetch.ai/,https://community.fetch.ai/,https://github.com/fetchai/agents-aea,y,,fetchai/agents-aea,github,124,66,51,7.67,45.33,26,5.67,0.877,10.31,2.02,275.19,Python,32,3,22,6,16.6,7,32,17,0.6,158,0.47475,155169,0.336959851,0.220580143
3628,184,MXC,MXC,https://www.mxc.org/,,https://github.com/mxc-foundation/node-prod-firmware,y,,mxc-foundation/node-prod-firmware,github,8,6,1,0,0,0,0,310.663,0,0,1,C,62,32,8,0,0,0,0,0,0,0,0.07656,260382,0.391630143,0.247467382
9025,185,Tribe,TRIBE,https://fei.money/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,145863,,
8526,186,Raydium,RAY,https://raydium.io/#/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,4367,,
2132,187,Powerledger,POWR,https://powerledger.io/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,179575,,
2765,188,XYO,XYO,https://xyo.network/,,https://github.com/XYOracleNetwork/xyo-foundation,y,,XYOracleNetwork/xyo-foundation,github,49,18,6,1,0,0.33,0,22.444,28.25,28.25,116.8,None,35,6,6,2,0,0,1,0,1,0,0.18203,203076,0.391630143,0.247467382
3978,189,Chromia,CHR,https://chromia.com/,https://chromapolis.com/,https://bitbucket.org/chromawallet/postchain2/src/master,y,,chromawallet/postchain2/src/master,bitbucket,,,,,,,,,,,,,,,,,,,,,,,,74175,0.313979891,0.188519647
9308,190,Vulcan Forged PYR,PYR,https://vulcanforged.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,53288,,
9258,191,Chia,XCH,https://www.chia.net/,,https://github.com/XYOracleNetwork-v1/client-xyo-nodejs,y,,XYOracleNetwork-v1/client-xyo-nodejs,github,1,1,3,2,1,0,1.5,0.383,0,0,70,TypeScript,34,23,6,3,0,0,4,0,0,0,0.14214,50811,0.334226723,0.205800715
2303,192,MediBloc,MED,https://medibloc.com/en/,,https://github.com/medibloc/panacea-core,y,,medibloc/panacea-core,github,52,24,14,3.67,28,56.33,6.67,1.214,11.65,1.31,194.7,Go,32,0,9,2,2,4,42,28,0.2,0,0.30768,1041664,0.423998299,0.273867771
3992,193,COTI,COTI,https://coti.io/,,https://github.com/coti-io/coti-node,y,,coti-io/coti-node,github,121,35,7,4.33,48.67,1.33,0.5,1.709,14.85,9.81,355.18,Java,46,0,14,3,1.5,6,3,2,0.7,0,0.32729,141242,0.377105917,0.230315166
3217,194,Ontology Gas,ONG,https://ont.io/,,https://github.com/ontio/ontology,y,,ontio/ontology,github,1103,923,157,2.67,2.67,0.33,3.33,1.105,8.28,0.6,209.22,Go,65,0,72,2,1.4,11,27,26,0.4,81,0.47353,246668,0.41698703,0.267971396
3884,195,Function X,FX,https://functionx.io/,,https://github.com/FunctionX/fx-core,y,,FunctionX/fx-core,github,9,2,6,2.67,8,10,0,24.2,17.86,3.03,103.2,Go,8,2,6,0,1.2,5,20,19,1.5,0,0.20671,435668,0.41698703,0.267971396
2071,196,Request,REQ,https://request.network/,,https://github.com/RequestNetwork/requestNetwork,y,,RequestNetwork/requestNetwork,github,205,91,44,11,202.33,124,29.67,0.156,5.73,0.78,260.91,TypeScript,53,0,29,5,5.6,2,111,99,1,46,0.4943,193171,0.332499424,0.205556849
9285,197,Moonriver,MOVR,https://moonbeam.network/networks/moonriver/,https://moonbeam.foundation/,https://github.com/PureStake/moonbeam,y,,PureStake/moonbeam,github,620,197,151,28.67,391,252.67,67,0.011,8.18,0.96,141.71,TypeScript,25,0,26,4,14,58,286,237,1,86,0.54124,14380,0.216877156,0.147866645
5161,198,WazirX,WRX,https://wazirx.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,874,,
3835,199,Orbs,ORBS,https://www.orbs.com/,,https://github.com/orbs-network/orbs-network-go,y,,orbs-network/orbs-network-go,github,71,28,32,1.5,17,0,1,75.987,1.84,0.03,413.31,Go,46,2,24,3,0.1,1,1,1,0,285,0.34942,275725,0.381128342,0.239352026
9040,200,Pundi X (New),PUNDIX,https://pundix.com/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,360561,,
5015,201,HEX,HEX,https://hex.com/,https://go.hex.win/,https://github.com/BitcoinHEX/contract,y,,BitcoinHEX/contract,github,68,75,18,2,0,0.5,0,34.73,0,0,200.18,Solidity,47,36,2,0,0,0,1,0,1,0,0.07093,17200,0.391630143,0.247467382
18579,202,Wrapped TRON,WTRX,https://tron.network/,,https://github.com/tronprotocol/java-tron,y,,tronprotocol/java-tron,github,3552,2191,977,28,76,53,34,0.116,5.87,0.88,147.21,Java,52,1,227,2,19.1,10,133,116,1,14036,0.64553,23239,0.41698703,0.267971396
8085,203,Lido stETH,STETH,https://lido.fi/,,https://github.com/lidofinance/lido-dao,y,,lidofinance/lido-dao,github,110,45,44,6.67,64,27,6.67,1.312,11.01,1.33,128.71,JavaScript,21,5,25,3,4.2,5,40,14,0.3,30,0.367,37445,0.396316845,0.256480548
6952,204,Frax,FRAX,https://frax.finance/#welcome,,https://github.com/FraxFinance/frax-solidity,y,,FraxFinance/frax-solidity,github,214,104,21,3,19,0.33,7,0.92,5.79,4.49,135.44,Solidity,22,0,12,4,2.7,0,16,16,0.1,25,0.35062,62731,0.353660197,0.216705915
12220,205,Osmosis,OSMO,https://osmosis.zone/,,https://github.com/osmosis-labs/osmosis,y,,osmosis-labs/osmosis,github,417,158,134,37.33,371,382.67,76.33,0.481,12.76,1.03,101.04,Go,17,0,54,3,11,22,534,420,1.7,16,0.52597,4713,0.320844489,0.214464046
11419,206,Toncoin,TON,https://ton.org/,,https://github.com/newton-blockchain/ton,y,,newton-blockchain/ton,github,295,66,18,5,28.33,3,8.33,0.567,7.22,0.33,148.72,C++,31,2,10,1,1.1,1,25,13,0.4,2,0.25803,21468,0.400631519,0.254585999
7192,207,Wrapped BNB,WBNB,https://www.binance.org/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,5225,,
3718,208,BitTorrent,BTTOLD,https://www.bittorrent.com/btt/,,https://github.com/bittorrent/go-btfs,y,token on TRON,bittorrent/go-btfs,github,51,40,58,20,76.33,46,16.33,0.189,3.46,0.94,31.31,Go,104,1,354,7,2,10,42,42,2.6,14,0.57777,6453,0.416839688,0.267835231
6941,209,Huobi BTC,HBTC,https://www.hbtc.finance/en-us/,https://www.hbtc.finance/en-us/assets,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11498,210,Chainbing,CBG,https://www.chainbing.io,,https://github.com/chainbing/node,y,,chainbing/node,github,1,1,1,1,3.5,0,0,75.05,0,0,153,Go,8,2,1,0,0.5,0,0,0,0,0,0.053,952266,0.41698703,0.267971396
5804,211,DeFiChain,DFI,https://defichain.com/,,https://github.com/DeFiCh/ain,y,,DeFiCh/ain,github,309,109,200,46.67,329.67,212.67,38,0.804,11.43,1.88,131.83,C++,153,0,824,3,11.1,33,207,164,0.9,31,0.63396,181681,0.330630992,0.205256956
4512,212,LINK,LN,https://blockchain.line.me/,,private,y,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,
